,loss,mean_absolute_error,mean_squared_error,val_loss,val_mean_absolute_error,val_mean_squared_error,epoch
0,0.24792598458853635,0.4976726174354553,0.24792598187923431,0.24846339496699246,0.49820226430892944,0.24846339225769043,0
1,0.24614124135537582,0.4957905411720276,0.2461412400007248,0.24661650982770053,0.4962001144886017,0.24661651253700256,1
2,0.24411682920022446,0.4935351312160492,0.24411682784557343,0.2447735287926414,0.4940851330757141,0.2447735220193863,2
3,0.2420450205152685,0.49105602502822876,0.24204504489898682,0.24263513901016928,0.491405725479126,0.24263513088226318,3
4,0.24043762548403305,0.48855963349342346,0.24043764173984528,0.23995066366412424,0.4875628352165222,0.23995067179203033,4
5,0.2373549369248477,0.4842686057090759,0.23735494911670685,0.23801503127271478,0.4845702350139618,0.23801502585411072,5
6,0.23560655794360422,0.48116809129714966,0.23560655117034912,0.23598886348984457,0.4812637269496918,0.23598885536193848,6
7,0.23421531102874063,0.4781144857406616,0.23421530425548553,0.23404550552368164,0.47764885425567627,0.23404552042484283,7
8,0.23221787810325623,0.47478270530700684,0.23221787810325623,0.23272099007259717,0.47574061155319214,0.2327209860086441,8
9,0.23099673336202448,0.4729486405849457,0.2309967428445816,0.23163521696220746,0.4739452004432678,0.2316352128982544,9
10,0.2297406711361625,0.4705931544303894,0.2297406643629074,0.23012992197817023,0.471289724111557,0.2301299124956131,10
11,0.2278401716188951,0.46748581528663635,0.22784018516540527,0.22882411696694113,0.46893683075904846,0.22882412374019623,11
12,0.22641906142234802,0.46503597497940063,0.22641906142234802,0.22752732986753638,0.4665822684764862,0.22752732038497925,12
13,0.224901791323315,0.4618329703807831,0.22490179538726807,0.22604683312502774,0.46319276094436646,0.2260468453168869,13
14,0.22342954169620166,0.45828965306282043,0.22342954576015472,0.22469426691532135,0.4600617289543152,0.22469426691532135,14
15,0.22214999794960022,0.45520925521850586,0.22214999794960022,0.22370385852727023,0.4576873779296875,0.22370387613773346,15
16,0.22087911584160544,0.45281508564949036,0.22087912261486053,0.22329487041993576,0.456621378660202,0.22329488396644592,16
17,0.2197162238034335,0.4504689574241638,0.21971622109413147,0.22247359563003888,0.4540521204471588,0.222473606467247,17
18,0.21891201490705664,0.4479037821292877,0.2189120203256607,0.22168587825515054,0.45185792446136475,0.22168587148189545,18
19,0.2182554385878823,0.44557979702949524,0.2182554453611374,0.22137304192239587,0.45013538002967834,0.221373051404953,19
20,0.21743467179211703,0.44355788826942444,0.21743467450141907,0.22058345648375424,0.4485875964164734,0.2205834686756134,20
