,loss,acc,categorical_crossentropy,val_loss,val_acc,val_categorical_crossentropy,lr,epoch
0,0.6941467090086504,0.4954545497894287,0.6941466331481934,0.6885325908660889,0.5,0.6885325908660889,0.0010000000474974513,0
1,0.6908095858313821,0.4909090995788574,0.6908095479011536,0.6881629336964,0.5409091114997864,0.6881629228591919,0.0010000000474974513,1
2,0.6870244307951494,0.5181818008422852,0.6870244145393372,0.6868282014673407,0.581818163394928,0.6868281960487366,0.0010000000474974513,2
3,0.6835405447266318,0.581818163394928,0.6835405230522156,0.6847200664606962,0.581818163394928,0.6847200989723206,0.0010000000474974513,3
4,0.6805702285333113,0.5863636136054993,0.6805702447891235,0.6827337958595969,0.5863636136054993,0.6827338337898254,0.0010000000474974513,4
5,0.6768364147706465,0.6272727251052856,0.676836371421814,0.6795744787562977,0.6363636255264282,0.6795744299888611,0.0010000000474974513,5
6,0.6727589585564353,0.6409090757369995,0.6727589964866638,0.6777324513955549,0.6000000238418579,0.677732527256012,0.0010000000474974513,6
7,0.6678300120613792,0.6272727251052856,0.6678299903869629,0.6754152232950384,0.581818163394928,0.6754151582717896,0.0010000000474974513,7
8,0.6634645624594255,0.6181818246841431,0.6634644865989685,0.672660459171642,0.5772727131843567,0.6726604700088501,0.0010000000474974513,8
9,0.6592233397743918,0.6136363744735718,0.6592233180999756,0.6709060777317394,0.5909090638160706,0.6709060668945312,0.0010000000474974513,9
10,0.6554385640404441,0.6272727251052856,0.6554384827613831,0.667677185752175,0.6000000238418579,0.6676771640777588,0.0010000000474974513,10
11,0.6513608314774253,0.6272727251052856,0.651360809803009,0.6648129224777222,0.6318181753158569,0.6648128628730774,0.0010000000474974513,11
12,0.6486293456771157,0.6318181753158569,0.648629367351532,0.6631393270059065,0.6227272748947144,0.663139283657074,0.0010000000474974513,12
13,0.6446975415403192,0.6454545259475708,0.6446974873542786,0.6611540751023726,0.6636363863945007,0.6611540913581848,0.0010000000474974513,13
14,0.6421913179484281,0.6590909361839294,0.6421912312507629,0.6587441942908547,0.6590909361839294,0.6587442755699158,0.0010000000474974513,14
15,0.6390425887974825,0.6545454263687134,0.6390426158905029,0.657464471730319,0.6499999761581421,0.6574644446372986,0.0010000000474974513,15
16,0.636603219942613,0.6499999761581421,0.6366031765937805,0.6559732935645364,0.6499999761581421,0.6559733152389526,0.0010000000474974513,16
17,0.6352874365719882,0.6499999761581421,0.6352874636650085,0.6553562446074053,0.6454545259475708,0.655356228351593,0.0010000000474974513,17
18,0.6329300295222889,0.6499999761581421,0.6329299807548523,0.6534526239741932,0.6499999761581421,0.6534526348114014,0.0010000000474974513,18
19,0.6315845142711293,0.6409090757369995,0.6315845251083374,0.6525243358178572,0.6545454263687134,0.6525243520736694,0.0010000000474974513,19
20,0.6297817121852528,0.6409090757369995,0.6297816634178162,0.6520667401227084,0.6454545259475708,0.652066707611084,0.0010000000474974513,20
21,0.6277166496623646,0.6454545259475708,0.627716600894928,0.6495617899027738,0.6590909361839294,0.6495618224143982,0.0010000000474974513,21
22,0.6263318712061102,0.6409090757369995,0.6263318061828613,0.6484094966541637,0.6545454263687134,0.6484095454216003,0.0010000000474974513,22
23,0.6249476671218872,0.6454545259475708,0.624947726726532,0.6469967582009055,0.6590909361839294,0.646996796131134,0.0010000000474974513,23
24,0.6233882958238776,0.6499999761581421,0.6233883500099182,0.644380656155673,0.6545454263687134,0.6443806886672974,0.0010000000474974513,24
25,0.6224416602741588,0.6454545259475708,0.6224416494369507,0.6434018124233593,0.6590909361839294,0.6434018015861511,0.0010000000474974513,25
26,0.6216346513141285,0.6454545259475708,0.6216346025466919,0.6439038406718861,0.6454545259475708,0.6439038515090942,0.0010000000474974513,26
27,0.6197010820562189,0.6499999761581421,0.6197010278701782,0.6432128006761725,0.6454545259475708,0.6432129144668579,0.0010000000474974513,27
28,0.6189196705818176,0.6454545259475708,0.6189197301864624,0.6427036632191051,0.6409090757369995,0.642703652381897,0.0010000000474974513,28
29,0.617459931156852,0.6499999761581421,0.6174599528312683,0.6400855129415338,0.6590909361839294,0.6400855183601379,0.0010000000474974513,29
30,0.6159192811359059,0.6499999761581421,0.615919291973114,0.639376618645408,0.6590909361839294,0.6393766403198242,0.0010000000474974513,30
31,0.6132503964684226,0.6499999761581421,0.6132503747940063,0.6400979378006675,0.6499999761581421,0.6400978565216064,0.0010000000474974513,31
32,0.6126987934112549,0.6499999761581421,0.6126987934112549,0.6394070495258678,0.6499999761581421,0.6394070982933044,0.0010000000474974513,32
33,0.6127334616400979,0.6499999761581421,0.6127334833145142,0.6366256421262567,0.6545454263687134,0.6366256475448608,0.0010000000474974513,33
34,0.6098815961317583,0.6590909361839294,0.609881579875946,0.6352263959971342,0.6545454263687134,0.6352263689041138,0.0010000000474974513,34
35,0.6087647134607489,0.6454545259475708,0.6087647676467896,0.6338704120029103,0.6545454263687134,0.6338704228401184,0.0010000000474974513,35
36,0.6082577488639138,0.6499999761581421,0.6082577705383301,0.6308936422521417,0.6590909361839294,0.6308936476707458,0.0010000000474974513,36
37,0.6064931587739424,0.6545454263687134,0.6064931750297546,0.6303581053560431,0.6636363863945007,0.6303580403327942,0.0010000000474974513,37
38,0.604125673120672,0.6636363863945007,0.6041256189346313,0.6279551386833191,0.668181836605072,0.6279551386833191,0.0010000000474974513,38
39,0.6031106602061879,0.6545454263687134,0.603110671043396,0.6256314299323342,0.6636363863945007,0.6256314516067505,0.0010000000474974513,39
40,0.6012288115241311,0.6499999761581421,0.6012288331985474,0.6249235434965654,0.6636363863945007,0.6249235272407532,0.0010000000474974513,40
41,0.6004316048188643,0.6636363863945007,0.6004316210746765,0.6249228932640769,0.668181836605072,0.6249228715896606,0.0010000000474974513,41
42,0.5997281995686617,0.668181836605072,0.5997281670570374,0.6226357600905679,0.6727272868156433,0.6226357221603394,0.0010000000474974513,42
43,0.5971197160807523,0.6590909361839294,0.5971197485923767,0.6207169185985218,0.6727272868156433,0.62071692943573,0.0010000000474974513,43
44,0.5959844914349642,0.6636363863945007,0.5959844589233398,0.6195628480477766,0.668181836605072,0.6195628643035889,0.0010000000474974513,44
45,0.5941517190499739,0.6636363863945007,0.5941517353057861,0.6182366447015242,0.668181836605072,0.6182366013526917,0.0010000000474974513,45
46,0.5923819271000949,0.6636363863945007,0.5923818945884705,0.6162860230966047,0.6727272868156433,0.616286039352417,0.0010000000474974513,46
47,0.5910282622684132,0.6636363863945007,0.5910283327102661,0.6143174550750039,0.6772727370262146,0.6143174171447754,0.0010000000474974513,47
48,0.5891007076610218,0.668181836605072,0.58910071849823,0.6118795113130049,0.6772727370262146,0.6118795275688171,0.0010000000474974513,48
49,0.5868771509690718,0.668181836605072,0.586877167224884,0.6095676909793507,0.6772727370262146,0.6095677018165588,0.0010000000474974513,49
50,0.5853036154400219,0.668181836605072,0.585303544998169,0.6098727692257274,0.6772727370262146,0.6098727583885193,0.0010000000474974513,50
51,0.5828436558896845,0.668181836605072,0.5828436613082886,0.6086364551024004,0.6818181872367859,0.6086363792419434,0.0010000000474974513,51
