,loss,mean_absolute_error,mean_squared_error,val_loss,val_mean_absolute_error,val_mean_squared_error,epoch
0,0.38238022592332627,0.49513664841651917,0.38238024711608887,0.38504150576061674,0.5016239285469055,0.3850415050983429,0
1,0.3760911570654975,0.49508512020111084,0.3760911524295807,0.3787620484828949,0.5015853643417358,0.37876203656196594,1
2,0.37022475004196165,0.49554699659347534,0.3702247440814972,0.3723413089911143,0.5015450119972229,0.3723413050174713,2
3,0.36362221704589,0.49526387453079224,0.3636222183704376,0.3659762918949127,0.5015039443969727,0.3659763038158417,3
4,0.3575323767132229,0.4955688714981079,0.3575323820114136,0.35950316389401754,0.5014609694480896,0.3595031797885895,4
5,0.35132776962386236,0.49578607082366943,0.3513277769088745,0.35306199789047243,0.5014169216156006,0.3530620038509369,5
6,0.34514799581633676,0.49599742889404297,0.345147967338562,0.3466572211848365,0.5013717412948608,0.34665724635124207,6
7,0.33888650602764553,0.4960491955280304,0.33888646960258484,0.34037337369389004,0.5013259053230286,0.34037336707115173,7
8,0.3327035639021132,0.49600186944007874,0.332703560590744,0.3342996809217665,0.5012801885604858,0.3342996835708618,8
9,0.3266370753447215,0.4959360659122467,0.3266370892524719,0.32828431096341876,0.5012331604957581,0.32828429341316223,9
10,0.32094646692276,0.4962599277496338,0.32094645500183105,0.3221997254424625,0.501183807849884,0.3221997022628784,10
11,0.31530065072907343,0.4965900480747223,0.31530067324638367,0.3162745548619164,0.5011337399482727,0.3162745535373688,11
12,0.30980415609147816,0.49691206216812134,0.30980414152145386,0.3105619940492842,0.501083254814148,0.31056198477745056,12
13,0.3042405141724481,0.4968430697917938,0.30424052476882935,0.30518177284134756,0.5010335445404053,0.3051817715167999,13
14,0.29912468791007996,0.4969561994075775,0.29912468791007996,0.3000702679157257,0.5009840130805969,0.30007025599479675,14
15,0.2943169785870446,0.4971594214439392,0.29431697726249695,0.29515127340952557,0.500933825969696,0.2951512634754181,15
16,0.2898419353697035,0.497499018907547,0.2898419201374054,0.2903895596663157,0.5008826851844788,0.2903895676136017,16
17,0.28535351488325333,0.497543603181839,0.28535354137420654,0.2860298222965664,0.5008331537246704,0.2860298454761505,17
18,0.2811290065447489,0.4974798858165741,0.28112900257110596,0.28203399611843954,0.5007850527763367,0.2820340096950531,18
19,0.27742827004856535,0.49768906831741333,0.2774282693862915,0.27819807993041146,0.5007359385490417,0.2781980633735657,19
20,0.273906770017412,0.49780625104904175,0.27390676736831665,0.2746868626938926,0.5006879568099976,0.27468687295913696,20
21,0.2706159015496572,0.4978327453136444,0.27061590552330017,0.27158368031183877,0.5006426572799683,0.2715836763381958,21
22,0.2682905117670695,0.49859991669654846,0.26829051971435547,0.2684851262304518,0.5005939602851868,0.2684851288795471,22
23,0.2650333589977688,0.4980458915233612,0.2650333344936371,0.2661165555318197,0.5005539059638977,0.26611652970314026,23
24,0.2630147788259718,0.4983598291873932,0.2630147933959961,0.26380416254202527,0.5005120038986206,0.263804167509079,24
25,0.26092126965522766,0.49841809272766113,0.26092126965522766,0.26176009078820545,0.500471830368042,0.26176008582115173,25
26,0.2591898096932305,0.49862590432167053,0.25918981432914734,0.2599158565203349,0.5004324913024902,0.25991585850715637,26
27,0.25757145947880217,0.49872198700904846,0.2575714588165283,0.25828797817230226,0.5003945231437683,0.2582879662513733,27
28,0.25637480980820126,0.4990496039390564,0.2563748061656952,0.25687124994066024,0.5003582835197449,0.2568712532520294,28
29,0.25514745182461207,0.4990869462490082,0.25514745712280273,0.25575271513726977,0.5003271102905273,0.25575271248817444,29
30,0.2540717975960837,0.49899786710739136,0.25407180190086365,0.25483122401767305,0.5002989172935486,0.2548312246799469,30
31,0.2534108493063185,0.49920400977134705,0.25341087579727173,0.25400355921851264,0.5002712607383728,0.2540035545825958,31
32,0.2526490959856245,0.49914512038230896,0.25264909863471985,0.25339640776316324,0.5002490878105164,0.2533963918685913,32
33,0.25213091969490053,0.4991740882396698,0.2521308958530426,0.25285064313146804,0.5002274513244629,0.25285065174102783,33
34,0.2518989092773861,0.49951407313346863,0.2518989145755768,0.25227587554189895,0.5002021789550781,0.25227585434913635,34
