,loss,acc,categorical_crossentropy,val_loss,val_acc,val_categorical_crossentropy,lr,epoch
0,0.7093357714739713,0.4636363685131073,0.7093357443809509,0.6833145401694558,0.6045454740524292,0.6833145022392273,0.0010000000474974513,0
1,0.7008085467598655,0.47727271914482117,0.7008085250854492,0.6765540567311373,0.5909090638160706,0.6765540242195129,0.0010000000474974513,1
2,0.6947168491103433,0.4954545497894287,0.6947168707847595,0.6714701869271018,0.5909090638160706,0.6714702248573303,0.0010000000474974513,2
3,0.6899648092009805,0.5227272510528564,0.6899648308753967,0.6671770377592607,0.5954545736312866,0.6671769618988037,0.0010000000474974513,3
4,0.6859310106797651,0.5363636612892151,0.6859310269355774,0.6641188534823331,0.6090909242630005,0.6641188263893127,0.0010000000474974513,4
5,0.6826640530066057,0.550000011920929,0.6826640963554382,0.6610427336259321,0.6136363744735718,0.6610426902770996,0.0010000000474974513,5
6,0.6789050969210538,0.5681818127632141,0.6789051294326782,0.6583156585693359,0.6227272748947144,0.6583155989646912,0.0010000000474974513,6
7,0.6762384176254272,0.5772727131843567,0.676238477230072,0.6547715067863464,0.6272727251052856,0.6547715067863464,0.0010000000474974513,7
8,0.6728467291051691,0.5863636136054993,0.6728467345237732,0.6514624953269958,0.6227272748947144,0.6514624357223511,0.0010000000474974513,8
9,0.6696502837267789,0.5772727131843567,0.6696502566337585,0.6489049033685164,0.6227272748947144,0.6489049196243286,0.0010000000474974513,9
10,0.6668962402777239,0.5727272629737854,0.6668962240219116,0.6457781574942849,0.6272727251052856,0.6457781791687012,0.0010000000474974513,10
11,0.6639773899858649,0.5863636136054993,0.6639773845672607,0.6427532488649542,0.6409090757369995,0.6427532434463501,0.0010000000474974513,11
12,0.6609313000332225,0.5954545736312866,0.6609312295913696,0.6401288130066611,0.6499999761581421,0.6401287913322449,0.0010000000474974513,12
13,0.6584836840629578,0.6181818246841431,0.6584837436676025,0.6378855055028742,0.6818181872367859,0.637885570526123,0.0010000000474974513,13
14,0.6559270186857744,0.6318181753158569,0.6559270024299622,0.6360070542855696,0.6863636374473572,0.6360070109367371,0.0010000000474974513,14
15,0.6533681912855669,0.6227272748947144,0.6533681750297546,0.6334312124685808,0.6954545378684998,0.6334312558174133,0.0010000000474974513,15
16,0.6513211672956293,0.6318181753158569,0.6513212323188782,0.6315147443251177,0.6909090876579285,0.6315147280693054,0.0010000000474974513,16
17,0.649326129393144,0.6409090757369995,0.6493262052536011,0.6294929656115446,0.6863636374473572,0.6294929385185242,0.0010000000474974513,17
18,0.6467988761988553,0.6454545259475708,0.6467989087104797,0.6274578137831255,0.6909090876579285,0.627457857131958,0.0010000000474974513,18
19,0.6447009931911122,0.6454545259475708,0.6447010636329651,0.6254256313497369,0.6818181872367859,0.6254256367683411,0.0010000000474974513,19
20,0.6423154798420992,0.6499999761581421,0.6423154473304749,0.6234176158905029,0.6863636374473572,0.6234176754951477,0.0010000000474974513,20
21,0.6409828662872314,0.6499999761581421,0.6409828066825867,0.6218984560533003,0.6909090876579285,0.6218984723091125,0.0010000000474974513,21
22,0.6389653195034374,0.6409090757369995,0.6389653086662292,0.6207296577366915,0.6863636374473572,0.6207296252250671,0.0010000000474974513,22
23,0.6373829028823159,0.6499999761581421,0.6373829245567322,0.6198722665960138,0.6863636374473572,0.6198722720146179,0.0010000000474974513,23
24,0.6354815851558339,0.6545454263687134,0.635481595993042,0.6184003136374734,0.6863636374473572,0.6184002757072449,0.0010000000474974513,24
25,0.6337815685705706,0.6499999761581421,0.6337815523147583,0.6177040067586032,0.6863636374473572,0.6177040338516235,0.0010000000474974513,25
26,0.6325864466753873,0.6499999761581421,0.6325864195823669,0.6174042008139871,0.6863636374473572,0.6174041628837585,0.0010000000474974513,26
27,0.6309178959239613,0.6499999761581421,0.6309179067611694,0.6168621670116078,0.6909090876579285,0.6168622374534607,0.0010000000474974513,27
28,0.6297149658203125,0.6499999761581421,0.6297149658203125,0.61574110659686,0.6909090876579285,0.6157411932945251,0.0010000000474974513,28
29,0.6287677829915826,0.6499999761581421,0.6287677884101868,0.6151599287986755,0.6954545378684998,0.6151599287986755,0.0010000000474974513,29
30,0.6273967786268755,0.6454545259475708,0.6273967623710632,0.6145385666327043,0.7045454382896423,0.6145385503768921,0.0010000000474974513,30
31,0.6268899874253706,0.6545454263687134,0.6268900036811829,0.6146098158576272,0.699999988079071,0.6146097779273987,0.0010000000474974513,31
32,0.6259603933854536,0.6499999761581421,0.6259604096412659,0.6138967871665955,0.699999988079071,0.6138967871665955,0.0010000000474974513,32
33,0.6246558807112954,0.6499999761581421,0.6246558427810669,0.613723408092152,0.699999988079071,0.6137233972549438,0.0010000000474974513,33
34,0.6237681020389904,0.6499999761581421,0.623768150806427,0.6128797097639604,0.699999988079071,0.6128796935081482,0.0010000000474974513,34
35,0.6231801509857178,0.6499999761581421,0.6231802105903625,0.6126119006763805,0.6954545378684998,0.6126118898391724,0.0010000000474974513,35
36,0.6225553913549944,0.6499999761581421,0.6225553750991821,0.6116923039609735,0.6954545378684998,0.6116923093795776,0.0010000000474974513,36
37,0.6225400567054749,0.6499999761581421,0.6225400567054749,0.6118879209865223,0.6909090876579285,0.6118879318237305,0.0010000000474974513,37
38,0.6209849119186401,0.6499999761581421,0.6209849119186401,0.6117661920460787,0.6863636374473572,0.6117662191390991,0.0010000000474974513,38
39,0.6205207759683783,0.6499999761581421,0.6205207705497742,0.6113077076998624,0.6863636374473572,0.6113077402114868,0.0010000000474974513,39
